episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
28, -6040.527369976044, 2, 10.727521181004704, 648, 41593,                                             41593, 0.0, 5034.7734375
29, -6027.90837931633, 2, 6.342823006998515, 385, 41978,                                             41978, 0.0, 5179.79345703125
30, -4733.827517032623, 2, 6.933417601001565, 424, 42402,                                             42402, 0.0, 4815.37548828125
31, -7055.56331205368, 2, 10.922467164004047, 663, 43065,                                             43065, 0.0, 5162.41650390625
32, -4487.3215218782425, 2, 5.514569403996575, 319, 43384,                                             43384, 0.0, 5787.3935546875
33, -6669.48024559021, 2, 10.55312147999939, 649, 44033,                                             44033, 0.0, 5140.318359375
34, -6204.155456066132, 2, 10.729374035996443, 659, 44692,                                             44692, 0.0, 4459.6083984375
35, -9560.505783855915, 2, 15.784165045995906, 974, 45666,                                             45666, 0.0, 4374.2841796875
36, -9145.274192094803, 2, 13.93534873599856, 829, 46495,                                             46495, 0.0, 4425.6142578125
37, -5155.998464345932, 2, 5.917132633003348, 346, 46841,                                             46841, 0.0, 5215.15869140625
38, -6327.073852062225, 2, 11.131423261998862, 680, 47521,                                             47521, 0.0, 4074.986328125
39, -4789.43269276619, 2, 6.539882534998469, 393, 47914,                                             47914, 0.0, 4400.60205078125
40, -4872.556290149689, 2, 10.35688745600055, 636, 48550,                                             48550, 0.0, 4121.0947265625
41, -5254.342673063278, 2, 6.693872233998263, 399, 48949,                                             48949, 0.0, 3839.031982421875
42, -7237.022194623947, 2, 11.75615986900084, 728, 49677,                                             49677, 0.0, 4403.2666015625
43, -12403.243999958038, 2, 11.33297830200172, 668, 50345,                                             50345, 0.0, 4585.05322265625
44, -6689.119874238968, 2, 10.93178220000118, 659, 51004,                                             51004, 0.0, 5199.2119140625
45, -4569.029332637787, 2, 6.341546764000668, 379, 51383,                                             51383, 0.0, 4403.763671875
46, -10830.383856356144, 2, 14.941169176003314, 899, 52282,                                             52282, 0.0, 4073.822509765625
47, -5166.620539307594, 2, 10.92884337400028, 663, 52945,                                             52945, 0.0, 3896.84423828125
48, -7800.459222793579, 2, 10.95275513499655, 677, 53622,                                             53622, 0.0, 4012.118896484375
49, -4594.997956752777, 2, 6.944588753001881, 400, 54022,                                             54022, 0.0, 3928.4130859375
50, -9304.115722179413, 2, 11.32580479799799, 676, 54698,                                             54698, 0.0, 3635.50439453125
51, -6131.198984146118, 3, 8.917146606996539, 547, 55245,                                             55245, 0.0, 4535.49658203125
52, -7746.9135892391205, 2, 11.356223552997108, 690, 55935,                                             55935, 0.0, 4036.619140625
53, -6553.3855810165405, 2, 10.758478513002046, 657, 56592,                                             56592, 0.0, 4067.097412109375
54, -6794.798713922501, 2, 7.520276969997212, 457, 57049,                                             57049, 0.0, 3502.370361328125
55, -6171.465621232986, 2, 12.552427271999477, 758, 57807,                                             57807, 0.0, 3819.03759765625
56, -5593.565908193588, 3, 8.748498874003417, 541, 58348,                                             58348, 0.0, 4168.36181640625
57, -5950.888296842575, 2, 11.151991462000296, 680, 59028,                                             59028, 0.0, 3713.868408203125
58, -4923.333302021027, 3, 8.547438567002246, 518, 59546,                                             59546, 0.0, 4001.807861328125
59, -8964.91438627243, 2, 12.132562599996163, 735, 60281,                                             60281, 0.0, 3870.39501953125
60, 2883.0726710557938, 1, 7.942911971003923, 480, 60761,                                             60761, 0.0, 3645.32177734375
61, -3914.487554550171, 2, 3.101261918003729, 162, 60923,                                             60923, 0.0, 3185.6318359375
62, -7272.402244567871, 2, 11.325612478998664, 691, 61614,                                             61614, 0.0, 3999.749755859375
63, -6970.452117681503, 2, 10.753282286001195, 653, 62267,                                             62267, 0.0, 4196.83935546875
64, -5684.13380920887, 2, 11.130351520005206, 670, 62937,                                             62937, 0.0, 3909.898193359375
65, -4629.911257266998, 2, 6.742907154999557, 401, 63338,                                             63338, 0.0, 3801.16064453125
66, -5979.390193939209, 2, 7.147109839999757, 438, 63776,                                             63776, 0.0, 3630.191162109375
67, -16808.808319985867, 2, 20.3544257570029, 1238, 65014,                                             65014, 0.0, 3673.642578125
68, -5040.510030031204, 2, 7.151102697003807, 401, 65415,                                             65415, 0.0, 3574.920166015625
69, -6312.792663574219, 2, 8.948462703003315, 544, 65959,                                             65959, 0.0, 3327.18017578125
70, -4101.261975586414, 2, 5.309339717998228, 307, 66266,                                             66266, 0.0, 3841.181884765625
71, -7790.394083976746, 2, 11.32209138500184, 682, 66948,                                             66948, 0.0, 3623.4892578125
72, -5399.500602960587, 2, 7.320811680001498, 430, 67378,                                             67378, 0.0, 3699.787841796875
73, -6420.571179628372, 2, 11.336676713995985, 675, 68053,                                             68053, 0.0, 3519.106689453125
74, -6103.679410457611, 2, 10.931200599996373, 656, 68709,                                             68709, 0.0, 3656.404052734375
75, -8738.10787987709, 2, 10.931694785998843, 654, 69363,                                             69363, 0.0, 4007.030517578125
76, -5181.070151150227, 2, 6.535874699999113, 395, 69758,                                             69758, 0.0, 4061.585693359375
77, -6673.197798967361, 2, 10.750208474993997, 648, 70406,                                             70406, 0.0, 3666.284423828125
78, -4800.953871965408, 2, 7.347800078001455, 423, 70829,                                             70829, 0.0, 4586.93896484375
79, -7299.206840515137, 2, 11.330787601000338, 684, 71513,                                             71513, 0.0, 3427.42041015625
80, -8112.954638242722, 2, 11.340644799995061, 679, 72192,                                             72192, 0.0, 3616.77734375
81, -27808.75036048889, 2, 21.54216745300073, 1323, 73515,                                             73515, 0.0, 3568.114013671875
82, -4369.476213812828, 2, 5.7382939840026665, 345, 73860,                                             73860, 0.0, 3542.787353515625
83, -6650.895030260086, 2, 10.952442121997592, 664, 74524,                                             74524, 0.0, 3886.19921875
84, -8423.180962324142, 2, 18.382069473002048, 1105, 75629,                                             75629, 0.0, 3071.54736328125
85, -10643.268591165543, 2, 13.133705271000508, 804, 76433,                                             76433, 0.0, 3594.95263671875
86, -7768.746358633041, 2, 12.963819475997298, 771, 77204,                                             77204, 0.0, 3330.117919921875
87, -7083.946972846985, 2, 11.728154974996869, 707, 77911,                                             77911, 0.0, 3155.294921875
88, 2047.969562113285, 1, 8.527088885995909, 502, 78413,                                             78413, 0.0, 3459.80078125
89, -5849.5478348731995, 2, 4.515263655994204, 259, 78672,                                             78672, 0.0, 2991.880859375
90, -13359.591587543488, 2, 29.578402211001958, 1799, 80471,                                             80471, 0.0, 3481.588134765625
91, -5427.4432228803635, 2, 10.748962580000807, 664, 81135,                                             81135, 0.0, 3519.23876953125
92, -5387.251367092133, 2, 6.921605203999206, 399, 81534,                                             81534, 0.0, 3011.63134765625
93, -6749.923251867294, 2, 12.5556728570009, 755, 82289,                                             82289, 0.0, 3685.598388671875
94, -6491.866632938385, 2, 10.753034546003619, 665, 82954,                                             82954, 0.0, 3210.099365234375
95, -6075.910904884338, 2, 7.143581120995805, 429, 83383,                                             83383, 0.0, 3098.058349609375
96, 3217.5768493413925, 1, 3.912300269003026, 232, 83615,                                             83615, 0.0, 2414.607666015625
97, -5721.250200808048, 2, 11.35439523000241, 688, 84303,                                             84303, 0.0, 2900.326171875
98, -6303.628126859665, 2, 11.129497305999394, 659, 84962,                                             84962, 0.0, 3622.147216796875
99, -5783.328364729881, 2, 12.727840640000068, 772, 85734,                                             85734, 0.0, 3025.123046875
100, -5975.855454206467, 2, 10.73190417099977, 629, 86363,                                             86363, 0.0, 3284.75830078125
101, -7194.857675552368, 2, 10.911244348004402, 650, 87013,                                             87013, 0.0, 4123.5380859375
102, -7462.899300694466, 2, 10.159154759996454, 606, 87619,                                             87619, 0.0, 3451.822509765625
103, -6004.153521716595, 2, 13.93656960100634, 832, 88451,                                             88451, 0.0, 3527.92626953125
104, -22238.91166806221, 2, 20.383019237000553, 1249, 89700,                                             89700, 0.0, 3417.792724609375
105, -15017.110384225845, 2, 21.555748953003786, 1298, 90998,                                             90998, 0.0, 3408.920166015625
106, -8691.935424685478, 2, 21.385531330997765, 1250, 92248,                                             92248, 0.0, 3265.752685546875
107, -5905.669078826904, 2, 10.550071937999746, 635, 92883,                                             92883, 0.0, 2696.860107421875
108, -8124.189821004868, 2, 19.579954039996665, 1200, 94083,                                             94083, 0.0, 3207.255615234375
109, -6409.502842307091, 2, 12.934548788995016, 779, 94862,                                             94862, 0.0, 2873.78271484375
110, -10438.604297876358, 2, 20.385556736997387, 1238, 96100,                                             96100, 0.0, 3083.3662109375
111, -20586.951773047447, 2, 38.148588516996824, 2291, 98391,                                             98391, 0.0, 3471.34228515625
112, -5608.265512704849, 2, 10.937197631996241, 647, 99038,                                             99038, 0.0, 2891.408447265625
113, -7244.067718505859, 2, 11.552217568998458, 701, 99739,                                             99739, 0.0, 3092.699462890625
114, -11974.719420790672, 2, 20.14836763600033, 1225, 100964,                                             100964, 0.0, 2705.5068359375
115, -4807.259470492601, 1, 30.802803042999585, 1872, 102836,                                             102836, 0.0, 2219.700439453125
116, -4441.465508937836, 2, 5.515681937999034, 314, 103150,                                             103150, 0.0, 2220.648193359375
117, -24970.374732136726, 4, 49.85236946799705, 3013, 106163,                                             106163, 0.0, 2506.811767578125
118, 1887.7260348796844, 1, 7.94089906100271, 472, 106635,                                             106635, 0.0, 2315.974365234375
119, -6524.327795267105, 2, 4.111933674997999, 238, 106873,                                             106873, 0.0, 2857.2998046875
120, -18903.6753192544, 2, 43.807097560005786, 2669, 109542,                                             109542, 0.0, 2538.135009765625
121, -4766.432092189789, 2, 4.907686329999706, 288, 109830,                                             109830, 0.0, 2298.05126953125
122, -15612.207015872002, 2, 26.803533179001533, 1614, 111444,                                             111444, 0.0, 2516.574951171875
123, -7823.825081586838, 2, 12.158041302995116, 718, 112162,                                             112162, 0.0, 2343.11962890625
124, -12228.685607552528, 2, 20.557017116996576, 1225, 113387,                                             113387, 0.0, 2128.777099609375
125, -10334.85310781002, 2, 25.587806092000392, 1554, 114941,                                             114941, 0.0, 2262.455810546875
126, -11265.600285768509, 2, 21.756658147998678, 1289, 116230,                                             116230, 0.0, 2364.131103515625
127, -7183.1910536289215, 2, 7.9468766290010535, 467, 116697,                                             116697, 0.0, 3180.026611328125
128, -5606.226275920868, 3, 9.521997602998454, 557, 117254,                                             117254, 0.0, 2269.862548828125
129, -10385.365000605583, 2, 18.367585479994887, 1105, 118359,                                             118359, 0.0, 2258.7822265625
130, -6753.513129711151, 2, 10.924920689001738, 642, 119001,                                             119001, 0.0, 2078.886474609375
131, -5363.481002986431, 2, 9.287308341001335, 552, 119553,                                             119553, 0.0, 2576.55517578125
132, -16594.672955095768, 2, 40.804740757004765, 2438, 121991,                                             121991, 0.0, 2300.34912109375
133, -9517.906130552292, 2, 19.949580014996172, 1170, 123161,                                             123161, 0.0, 2093.3359375
134, -9267.973123550415, 2, 20.187385796001763, 1171, 124332,                                             124332, 0.0, 2409.8037109375
135, -16651.92789709568, 2, 36.21697888700146, 2194, 126526,                                             126526, 0.0, 2334.484619140625
136, -5202.183197259903, 2, 6.917676681994635, 405, 126931,                                             126931, 0.0, 2111.1533203125
137, -17527.909963428974, 2, 37.601906698000676, 2251, 129182,                                             129182, 0.0, 2408.278564453125
138, -8875.083039283752, 2, 20.15535265300423, 1205, 130387,                                             130387, 0.0, 2147.832763671875
139, -5168.784297704697, 3, 8.345279681001557, 498, 130885,                                             130885, 0.0, 2141.135498046875
140, -14955.692755699158, 2, 35.006656964993454, 2093, 132978,                                             132978, 0.0, 2294.3720703125
141, -7368.967717885971, 2, 11.518014243003563, 682, 133660,                                             133660, 0.0, 2114.04296875
142, -6556.319413900375, 2, 9.72299469599966, 561, 134221,                                             134221, 0.0, 2416.168701171875
143, -9123.694139242172, 2, 18.147932248997677, 1055, 135276,                                             135276, 0.0, 2500.657958984375
144, -5172.5757049918175, 2, 8.759904546001053, 511, 135787,                                             135787, 0.0, 1983.4637451171875
145, -6393.680273771286, 2, 6.3142382229998475, 349, 136136,                                             136136, 0.0, 2570.636474609375
146, -9535.009796619415, 2, 18.76406588199461, 1109, 137245,                                             137245, 0.0, 2209.356689453125
147, -21341.48260164261, 2, 41.60561713700008, 2490, 139735,                                             139735, 0.0, 2095.773193359375
148, -5771.265909075737, 3, 9.324235051994037, 548, 140283,                                             140283, 0.0, 2394.71337890625
149, -10931.85626578331, 2, 34.00839612600248, 2056, 142339,                                             142339, 0.0, 2468.36865234375
150, -15315.133325338364, 3, 40.410617104003904, 2397, 144736,                                             144736, 0.0, 2207.561767578125
151, 3335.7570091336966, 1, 4.095816994995403, 222, 144958,                                             144958, 0.0, 2646.748046875
152, -2627.9744165837765, 1, 23.205284222000046, 1361, 146319,                                             146319, 0.0, 2219.438232421875
153, -20214.299233555794, 2, 32.98088774200005, 1936, 148255,                                             148255, 0.0, 2196.813232421875
154, -5383.535930156708, 2, 6.739011695994122, 391, 148646,                                             148646, 0.0, 2423.774658203125
155, -6352.086795330048, 2, 10.925133813005232, 630, 149276,                                             149276, 0.0, 2621.3193359375
156, -7070.284172534943, 3, 8.925680046995694, 504, 149780,                                             149780, 0.0, 2375.91259765625
157, -4974.020025789738, 1, 18.978659200001857, 1072, 150852,                                             150852, 0.0, 2348.5830078125
158, -5894.884433746338, 2, 2.9066399600051227, 161, 151013,                                             151013, 0.0, 1716.929931640625
159, -3559.885531425476, 1, 24.196905573997356, 1420, 152433,                                             152433, 0.0, 2065.22314453125
160, -4466.071687698364, 2, 3.908591316001548, 212, 152645,                                             152645, 0.0, 2187.1376953125
161, -16014.247240960598, 2, 40.977484265000385, 2397, 155042,                                             155042, 0.0, 2344.8408203125
162, -10067.450347661972, 2, 16.972271290003846, 1001, 156043,                                             156043, 0.0, 2853.30126953125
163, -9408.250525951385, 2, 19.378548353997758, 1137, 157180,                                             157180, 0.0, 2428.1953125
164, -14215.481827139854, 2, 29.794275136002398, 1803, 158983,                                             158983, 0.0, 2394.445556640625
165, -6562.550379276276, 2, 11.734971788995608, 695, 159678,                                             159678, 0.0, 2096.48974609375
166, -7033.742378950119, 3, 8.92979820799519, 515, 160193,                                             160193, 0.0, 1940.9385986328125
167, -15933.97834289074, 4, 50.64775472400652, 3024, 163217,                                             163217, 0.0, 2419.428955078125
168, -23317.047220766544, 4, 50.046518926996214, 2959, 166176,                                             166176, 0.0, 2225.602294921875
169, -11933.318175911903, 2, 33.3891587850012, 1952, 168128,                                             168128, 0.0, 2261.31884765625
170, -972.523899614811, 1, 22.565023961004044, 1306, 169434,                                             169434, 0.0, 1986.634033203125
171, -4812.0265164375305, 2, 7.292696676995547, 425, 169859,                                             169859, 0.0, 2095.945556640625
172, 422.22691506147385, 1, 16.54951596000319, 952, 170811,                                             170811, 0.0, 2245.203369140625
173, -13551.554507553577, 3, 34.99678648600093, 2060, 172871,                                             172871, 0.0, 2509.87841796875
174, -4071.884490609169, 3, 8.723378992996004, 499, 173370,                                             173370, 0.0, 2126.05810546875
175, -6538.1781487464905, 2, 11.730523499005358, 675, 174045,                                             174045, 0.0, 1737.328125
176, -7640.489732980728, 2, 13.155856646000757, 770, 174815,                                             174815, 0.0, 2410.008544921875
177, -13243.569001019001, 4, 50.047681527998066, 2932, 177747,                                             177747, 0.0, 2371.070556640625
178, -9165.35932713747, 3, 9.32382999100082, 528, 178275,                                             178275, 0.0, 2201.521728515625
179, -16950.678003370762, 2, 43.03967778199876, 2554, 180829,                                             180829, 0.0, 2424.237548828125
180, -15532.724158763885, 3, 39.19834100300068, 2319, 183148,                                             183148, 0.0, 2003.3016357421875
181, -11356.402732729912, 2, 18.31966755400208, 1064, 184212,                                             184212, 0.0, 2658.89404296875
182, -5761.418690860271, 2, 7.754918935002934, 444, 184656,                                             184656, 0.0, 2650.142333984375
183, -13816.139399886131, 2, 36.42129475399997, 2144, 186800,                                             186800, 0.0, 2084.096435546875
184, -6968.156870603561, 2, 8.322190836996015, 470, 187270,                                             187270, 0.0, 2998.247802734375
185, -12056.868624866009, 2, 30.20006907700008, 1764, 189034,                                             189034, 0.0, 2120.151123046875
186, -13248.793805837631, 2, 19.785905928998545, 1179, 190213,                                             190213, 0.0, 2030.858154296875
187, -14853.832948565483, 2, 35.18546205700113, 2072, 192285,                                             192285, 0.0, 1935.483154296875
188, -13898.963655531406, 2, 20.385695349003072, 1156, 193441,                                             193441, 0.0, 2452.975341796875
189, -13978.011829972267, 2, 34.816505661998235, 2036, 195477,                                             195477, 0.0, 2158.10595703125
190, -7524.468564033508, 2, 11.954187868999725, 673, 196150,                                             196150, 0.0, 2120.81005859375
191, -11617.604164600372, 3, 20.490938324997842, 1175, 197325,                                             197325, 0.0, 2305.739501953125
192, -13648.547023773193, 2, 35.20050846100639, 2044, 199369,                                             199369, 0.0, 1964.5615234375
193, -4762.058441340923, 2, 6.518972511999891, 362, 199731,                                             199731, 0.0, 2546.847412109375
194, -5247.965023994446, 3, 8.750836181003251, 505, 200236,                                             200236, 0.0, 2962.93310546875
195, -6132.669461488724, 3, 8.747307083001942, 507, 200743,                                             200743, 0.0, 1870.2567138671875
196, -20455.704769968987, 2, 32.026809455004695, 1883, 202626,                                             202626, 0.0, 2224.44775390625
197, -14742.814023256302, 2, 34.81948206599918, 2043, 204669,                                             204669, 0.0, 2269.157470703125
198, -7261.645766735077, 3, 8.750780616996053, 506, 205175,                                             205175, 0.0, 3588.95166015625
199, -5073.813585758209, 3, 8.920003528000962, 499, 205674,                                             205674, 0.0, 2539.798828125
200, -16496.304721832275, 4, 49.855424857996695, 2881, 208555,                                             208555, 0.0, 2180.270751953125
201, -11240.864201128483, 2, 29.792227416997775, 1737, 210292,                                             210292, 0.0, 2681.537353515625
202, -11543.839316010475, 2, 27.96927965699433, 1626, 211918,                                             211918, 0.0, 2289.95361328125
203, -4195.814969956875, 1, 25.773407532004057, 1499, 213417,                                             213417, 0.0, 1955.3466796875
204, -13493.589258432388, 2, 14.134678176997113, 809, 214226,                                             214226, 0.0, 2500.846923828125
205, -4886.876861214638, 3, 8.92628250800044, 496, 214722,                                             214722, 0.0, 2120.987060546875
206, -12316.863504171371, 4, 50.658778214005, 2975, 217697,                                             217697, 0.0, 2204.890869140625
207, -10752.440722107887, 2, 27.57068617799814, 1596, 219293,                                             219293, 0.0, 2299.433349609375
208, -5436.201928853989, 2, 7.140668175001338, 408, 219701,                                             219701, 0.0, 2269.234130859375
209, -5386.671522855759, 3, 8.744473571001436, 520, 220221,                                             220221, 0.0, 2928.74609375
210, -5883.318722248077, 2, 7.545965192999574, 445, 220666,                                             220666, 0.0, 2062.3173828125
211, -2002.3462449014187, 1, 25.108802253002068, 1447, 222113,                                             222113, 0.0, 2751.588134765625
212, -12521.322987675667, 4, 50.247199666002416, 2945, 225058,                                             225058, 0.0, 2395.72509765625
213, -5827.666333436966, 3, 8.96667560700007, 520, 225578,                                             225578, 0.0, 2775.096923828125
214, -14778.884591042995, 4, 49.85822310599906, 2919, 228497,                                             228497, 0.0, 2463.193115234375
215, -5290.717499375343, 2, 9.148031197997625, 529, 229026,                                             229026, 0.0, 2400.280029296875
216, -13171.763932585716, 2, 30.201318499995978, 1762, 230788,                                             230788, 0.0, 2008.251953125
217, -4458.462213754654, 2, 6.940935780003201, 386, 231174,                                             231174, 0.0, 2166.515869140625
218, -11912.316498696804, 2, 30.800143799999205, 1743, 232917,                                             232917, 0.0, 2192.832275390625
219, -11606.965049684048, 2, 33.384680061994004, 1936, 234853,                                             234853, 0.0, 2750.023681640625
220, -6878.305938720703, 3, 8.941991704996326, 517, 235370,                                             235370, 0.0, 1826.6688232421875
221, -4673.518658399582, 2, 6.4794514430031995, 366, 235736,                                             235736, 0.0, 2378.303466796875
222, -19436.282014131546, 2, 47.643122968998796, 2770, 238506,                                             238506, 0.0, 2306.34375
223, -6178.91643601656, 3, 9.321249972999794, 521, 239027,                                             239027, 0.0, 2258.1689453125
224, -6429.167729496956, 3, 8.737058660997718, 497, 239524,                                             239524, 0.0, 1905.7247314453125
225, -7123.63358771801, 3, 9.324311866999778, 517, 240041,                                             240041, 0.0, 2183.889892578125
226, 2683.8725709319115, 1, 4.542820232003578, 266, 240307,                                             240307, 0.0, 1872.7440185546875
227, -10094.871745347977, 2, 23.756361009000102, 1372, 241679,                                             241679, 0.0, 2318.69873046875
228, -8611.578005552292, 2, 21.164410441000655, 1218, 242897,                                             242897, 0.0, 2706.80859375
229, -5699.807331323624, 2, 7.545535305995145, 432, 243329,                                             243329, 0.0, 2026.62109375
230, -7980.280055761337, 3, 9.353839524002979, 536, 243865,                                             243865, 0.0, 2900.271728515625
231, -5727.076920032501, 3, 8.65854091700021, 493, 244358,                                             244358, 0.0, 2128.43017578125
232, -4836.543395996094, 2, 6.919281554997724, 392, 244750,                                             244750, 0.0, 1877.170166015625
233, -3634.8636860847473, 1, 16.56637286899786, 949, 245699,                                             245699, 0.0, 2317.718017578125
234, -5935.857826709747, 2, 7.143253492002259, 385, 246084,                                             246084, 0.0, 3364.158203125
235, -5973.204538822174, 3, 8.541588719999709, 492, 246576,                                             246576, 0.0, 2551.106689453125
236, -7426.890114426613, 2, 17.94891915199696, 1012, 247588,                                             247588, 0.0, 2382.610107421875
237, -9433.813942074776, 2, 20.784759223999572, 1195, 248783,                                             248783, 0.0, 2694.9638671875
238, -16614.86271727085, 2, 29.379571569996187, 1668, 250451,                                             250451, 0.0, 2612.27099609375
239, -4309.595117330551, 3, 8.348656998001388, 469, 250920,                                             250920, 0.0, 3310.7216796875
240, -18031.41535001993, 4, 50.053260460001184, 2849, 253769,                                             253769, 0.0, 2483.25
241, 1989.3511918783188, 1, 9.285675633997016, 537, 254306,                                             254306, 0.0, 1837.072021484375
242, -5179.457890033722, 2, 3.508074894998572, 182, 254488,                                             254488, 0.0, 2014.5321044921875
243, -4254.788450241089, 2, 6.939008578003268, 390, 254878,                                             254878, 0.0, 2206.969970703125
244, -5556.376205921173, 2, 7.719903224999143, 422, 255300,                                             255300, 0.0, 3177.82958984375
245, -7405.586691617966, 3, 8.743301064001571, 487, 255787,                                             255787, 0.0, 2321.905517578125
246, -4467.285123705864, 2, 6.943348106004123, 396, 256183,                                             256183, 0.0, 2360.149658203125
247, -5609.826686620712, 3, 8.548282622003171, 481, 256664,                                             256664, 0.0, 1786.2890625
248, -15359.522749185562, 2, 30.78193665100116, 1727, 258391,                                             258391, 0.0, 2449.8935546875
249, -18330.2235455513, 4, 50.23237916400103, 2862, 261253,                                             261253, 0.0, 2268.046630859375
250, -6687.936821460724, 3, 9.524469320000208, 536, 261789,                                             261789, 0.0, 2546.5693359375
251, -4417.617259442806, 3, 8.874513645998377, 502, 262291,                                             262291, 0.0, 1998.13525390625
252, -5635.695760250092, 3, 9.34492307400069, 527, 262818,                                             262818, 0.0, 2207.81640625
253, -5335.827286601067, 3, 8.949715597998875, 507, 263325,                                             263325, 0.0, 2020.1011962890625
254, -4976.469310283661, 2, 7.317943873997137, 398, 263723,                                             263723, 0.0, 2967.9736328125
255, -5490.322188138962, 3, 8.949885066002025, 494, 264217,                                             264217, 0.0, 3332.4716796875
256, -7436.793382644653, 2, 11.732706713999505, 674, 264891,                                             264891, 0.0, 2909.134765625
257, -13873.44293242693, 4, 50.23968134899769, 2875, 267766,                                             267766, 0.0, 2588.59130859375
258, -6038.10310292244, 3, 9.147232201001316, 514, 268280,                                             268280, 0.0, 1880.466552734375
259, -11141.379805326462, 2, 27.990002878999803, 1597, 269877,                                             269877, 0.0, 2638.16259765625
260, -5120.4146864414215, 2, 7.116549456004577, 396, 270273,                                             270273, 0.0, 2851.346923828125
261, -11312.023275136948, 2, 27.90676256200095, 1580, 271853,                                             271853, 0.0, 2248.6787109375
262, -5709.289359331131, 2, 9.952764046000084, 548, 272401,                                             272401, 0.0, 1935.1436767578125
263, -5581.203856945038, 2, 7.7459906290023355, 433, 272834,                                             272834, 0.0, 2632.426025390625
264, -4841.340537309647, 2, 5.54283456900157, 291, 273125,                                             273125, 0.0, 2033.685302734375
265, -5388.359356403351, 2, 7.144362259001355, 396, 273521,                                             273521, 0.0, 2897.075439453125
266, -23209.66076040268, 2, 25.988121525995666, 1499, 275020,                                             275020, 0.0, 2165.6708984375
267, -4097.534627914429, 2, 6.5439431150007294, 359, 275379,                                             275379, 0.0, 3309.19775390625
268, -19072.62181419134, 4, 49.826235795000684, 2820, 278199,                                             278199, 0.0, 2513.632568359375
269, -4907.000961780548, 2, 6.737820288006333, 375, 278574,                                             278574, 0.0, 2091.48583984375
270, -5568.656485557556, 2, 10.152576230000705, 572, 279146,                                             279146, 0.0, 2376.721435546875
271, -11592.821711301804, 2, 28.724429540001438, 1602, 280748,                                             280748, 0.0, 2350.0849609375
272, -19955.240722298622, 4, 49.2481130160013, 2813, 283561,                                             283561, 0.0, 2585.6455078125
273, -16835.35829770565, 2, 47.81910420799977, 2709, 286270,                                             286270, 0.0, 2443.063232421875
274, 3136.6306608319283, 1, 3.9363620479998644, 212, 286482,                                             286482, 0.0, 2049.20556640625
275, -11437.326776623726, 2, 19.179918645000726, 1050, 287532,                                             287532, 0.0, 2618.78759765625
276, -5415.656073927879, 3, 9.148705038001935, 497, 288029,                                             288029, 0.0, 2561.84765625
