episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
41, -4673.738449335098, 2, 7.262097282000468, 429, 48107,                                             48107, 0.0, 1769.2874755859375
42, -4321.552188873291, 3, 8.741552185999353, 537, 48644,                                             48644, 0.0, 1863.2073974609375
43, -5690.581671237946, 2, 11.731108301999484, 711, 49355,                                             49355, 0.0, 2177.330078125
44, 1847.2982513308525, 1, 5.140111955000066, 310, 49665,                                             49665, 0.0, 1846.4298095703125
45, -4908.917192459106, 2, 5.314034265000373, 311, 49976,                                             49976, 0.0, 2199.660888671875
46, -4013.811865568161, 2, 5.54485391199978, 330, 50306,                                             50306, 0.0, 1914.2176513671875
47, -5799.72899055481, 2, 11.731423203999839, 720, 51026,                                             51026, 0.0, 2249.414306640625
48, -3951.8381472826004, 2, 6.739772983999501, 407, 51433,                                             51433, 0.0, 2686.242431640625
49, -4666.392534255981, 2, 9.72339418699994, 589, 52022,                                             52022, 0.0, 2203.5419921875
50, -6212.574447154999, 2, 10.530044823000026, 629, 52651,                                             52651, 0.0, 1808.6053466796875
51, -5184.720202207565, 2, 7.534586765000313, 452, 53103,                                             53103, 0.0, 1901.5203857421875
52, -3989.581594824791, 2, 7.138698217000638, 429, 53532,                                             53532, 0.0, 2322.81396484375
53, -5185.77214717865, 2, 7.722145118000299, 463, 53995,                                             53995, 0.0, 2405.514404296875
54, -6907.333056211472, 3, 9.124799488000463, 549, 54544,                                             54544, 0.0, 2006.9805908203125
55, -4839.709136605263, 3, 10.350437877999866, 631, 55175,                                             55175, 0.0, 1684.8101806640625
56, -9734.155600070953, 2, 22.98749246100033, 1432, 56607,                                             56607, 0.0, 1896.4285888671875
57, -8214.427185058594, 2, 12.150492355000097, 718, 57325,                                             57325, 0.0, 1794.063720703125
58, -8882.647850990295, 2, 27.567700331000196, 1666, 58991,                                             58991, 0.0, 1481.7216796875
59, -4942.44988155365, 2, 7.350878876000024, 426, 59417,                                             59417, 0.0, 1591.4522705078125
60, -5908.249202251434, 2, 11.155332222999277, 677, 60094,                                             60094, 0.0, 1283.3834228515625
61, -4636.290727615356, 2, 7.280178756999703, 431, 60525,                                             60525, 0.0, 1527.668701171875
62, -5146.919190645218, 3, 9.752014374999817, 564, 61089,                                             61089, 0.0, 1638.152099609375
63, -5694.131889224052, 2, 11.526615057000527, 692, 61781,                                             61781, 0.0, 1693.1947021484375
64, -7459.171111345291, 2, 14.766329379000126, 888, 62669,                                             62669, 0.0, 1639.3160400390625
65, -5458.341977596283, 2, 8.147003262999533, 498, 63167,                                             63167, 0.0, 1394.7138671875
66, -6508.8084626197815, 2, 13.536538655000186, 812, 63979,                                             63979, 0.0, 1720.830078125
67, -6548.502640962601, 2, 14.139084178999838, 833, 64812,                                             64812, 0.0, 1629.8677978515625
68, -4854.834265828133, 2, 9.747173083999769, 592, 65404,                                             65404, 0.0, 1498.8858642578125
69, -6115.711633563042, 2, 13.962859379000292, 853, 66257,                                             66257, 0.0, 1572.8380126953125
70, -7600.573370933533, 2, 15.166617986999881, 893, 67150,                                             67150, 0.0, 1485.3333740234375
71, -6700.890017271042, 2, 13.284407572999953, 788, 67938,                                             67938, 0.0, 1626.1214599609375
72, -5594.789862275124, 2, 11.933670088000326, 731, 68669,                                             68669, 0.0, 1602.22998046875
73, -5313.795793771744, 2, 8.545757715000036, 520, 69189,                                             69189, 0.0, 1561.970458984375
74, -6400.780741930008, 2, 12.734373772999788, 771, 69960,                                             69960, 0.0, 1563.765625
75, -6041.481439113617, 2, 10.955831649999709, 664, 70624,                                             70624, 0.0, 1288.2945556640625
76, -4878.609202623367, 2, 7.919560043000274, 473, 71097,                                             71097, 0.0, 1526.442626953125
77, -4601.860659122467, 2, 8.550613403999705, 520, 71617,                                             71617, 0.0, 1778.4876708984375
78, -7549.780383944511, 2, 21.18016706799972, 1297, 72914,                                             72914, 0.0, 1527.7806396484375
79, -4380.600742340088, 2, 5.714105455999743, 344, 73258,                                             73258, 0.0, 1360.3043212890625
80, 1734.1390240192413, 1, 4.741851095999664, 290, 73548,                                             73548, 0.0, 1987.8629150390625
81, -5285.626938819885, 2, 7.4927992759994595, 444, 73992,                                             73992, 0.0, 1441.908447265625
82, 912.2712640166283, 1, 10.345860094000273, 623, 74615,                                             74615, 0.0, 1324.908447265625
83, -7501.677923202515, 2, 11.33138580099967, 672, 75287,                                             75287, 0.0, 1628.9307861328125
84, -4716.485018968582, 2, 7.35395397999946, 444, 75731,                                             75731, 0.0, 1452.1820068359375
85, -5828.048305630684, 3, 15.74107350400027, 939, 76670,                                             76670, 0.0, 1777.633544921875
86, -4789.491423368454, 2, 6.144456736999928, 377, 77047,                                             77047, 0.0, 1537.1563720703125
87, -5109.031289815903, 2, 9.56710639100038, 580, 77627,                                             77627, 0.0, 1644.9698486328125
88, -6138.467622995377, 2, 10.555335234999802, 648, 78275,                                             78275, 0.0, 1400.21484375
89, -3997.8929389715195, 2, 8.143518324999604, 472, 78747,                                             78747, 0.0, 1604.7333984375
90, -5101.945283651352, 2, 8.522836106000796, 501, 79248,                                             79248, 0.0, 1418.939208984375
91, -4473.194725871086, 2, 7.937129765999998, 489, 79737,                                             79737, 0.0, 1370.08740234375
92, -4799.177061080933, 2, 5.939844380000068, 359, 80096,                                             80096, 0.0, 1639.4580078125
93, -6671.508735895157, 2, 12.547597320999557, 771, 80867,                                             80867, 0.0, 1876.5059814453125
94, -14604.757060527802, 2, 20.975648763999743, 1294, 82161,                                             82161, 0.0, 1538.456298828125
95, -7002.179606318474, 2, 10.961613567999848, 658, 82819,                                             82819, 0.0, 1595.8966064453125
96, -6620.690758705139, 2, 13.371749001000353, 803, 83622,                                             83622, 0.0, 1303.0244140625
97, -4023.5393469929695, 2, 7.317224671999611, 433, 84055,                                             84055, 0.0, 1703.1376953125
98, -5035.808324098587, 2, 7.145363544000247, 437, 84492,                                             84492, 0.0, 1593.5753173828125
99, -4782.293327331543, 2, 7.719459137999365, 447, 84939,                                             84939, 0.0, 1720.1290283203125
100, -4706.681019067764, 2, 7.148181528999885, 426, 85365,                                             85365, 0.0, 1951.5770263671875
101, -4814.59540271759, 2, 8.121993606000615, 466, 85831,                                             85831, 0.0, 1405.5941162109375
102, -4274.237978577614, 2, 7.542550873999971, 458, 86289,                                             86289, 0.0, 1458.1929931640625
103, -7278.558370113373, 2, 15.136683370000355, 913, 87202,                                             87202, 0.0, 1808.544921875
104, -5890.917283296585, 2, 11.758818264999718, 716, 87918,                                             87918, 0.0, 1467.3453369140625
105, -4878.721898317337, 3, 9.525284542000009, 571, 88489,                                             88489, 0.0, 1510.0775146484375
