episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
168, -16649.429853200912, 4, 56.74435205999998, 2605, 185365,                                             185365, 0.0, 2700.086181640625
169, -13770.403087377548, 2, 50.25463656699958, 2346, 187711,                                             187711, 0.0, 2406.81982421875
170, -19319.435121536255, 3, 44.67219202400065, 2149, 189860,                                             189860, 0.0, 2595.362548828125
171, -4826.677315711975, 2, 7.572604222999871, 375, 190235,                                             190235, 0.0, 3255.82177734375
172, -12663.845440089703, 4, 52.46109797400004, 2605, 192840,                                             192840, 0.0, 2409.85595703125
173, -13238.512594521046, 2, 86.94700041999931, 2392, 195232,                                             195232, 0.0, 2472.7216796875
174, -9780.578892409801, 4, 74.07737356599955, 2568, 197800,                                             197800, 0.0, 2085.298095703125
175, -13940.321550011635, 4, 73.27467805100059, 2606, 200406,                                             200406, 0.0, 2638.107666015625
176, -13151.704155087471, 4, 90.74428118099968, 2703, 203109,                                             203109, 0.0, 2425.300048828125
177, -11972.864551186562, 4, 55.32004093999967, 2583, 205692,                                             205692, 0.0, 2086.703125
178, -11928.213357806206, 4, 53.043562615000155, 2647, 208339,                                             208339, 0.0, 2476.11376953125
179, -12969.573642253876, 4, 52.09628576100022, 2632, 210971,                                             210971, 0.0, 2775.073974609375
180, 2931.4971801638603, 1, 8.124927507000393, 391, 211362,                                             211362, 0.0, 2935.48974609375
181, -14275.677444159985, 2, 46.27047307700013, 2273, 213635,                                             213635, 0.0, 2221.848388671875
182, 2967.695547223091, 1, 4.5150066870000956, 221, 213856,                                             213856, 0.0, 2466.080078125
183, -13884.62107771635, 4, 53.5460432280006, 2675, 216531,                                             216531, 0.0, 2478.46533203125
184, -658.3005607128143, 1, 24.55537887600076, 1180, 217711,                                             217711, 0.0, 2254.620361328125
185, -11963.268159210682, 2, 32.80428686100004, 1619, 219330,                                             219330, 0.0, 2556.95849609375
186, 2816.0554010272026, 1, 8.768930223000098, 416, 219746,                                             219746, 0.0, 2769.00244140625
187, -12374.401176452637, 2, 45.03296273200067, 2187, 221933,                                             221933, 0.0, 2519.952880859375
188, 2740.88125538826, 1, 9.978034636000302, 420, 222353,                                             222353, 0.0, 3074.025634765625
189, 1530.700222671032, 1, 12.539969856000425, 622, 222975,                                             222975, 0.0, 2659.061279296875
190, -5434.29790943861, 2, 8.986074958000245, 456, 223431,                                             223431, 0.0, 2128.69775390625
191, -11250.984483242035, 2, 28.821832469000583, 1397, 224828,                                             224828, 0.0, 2062.36962890625
192, -9832.641805052757, 4, 52.123416914999325, 2589, 227417,                                             227417, 0.0, 2279.513916015625
193, 1741.2027290165424, 1, 12.538476323000395, 590, 228007,                                             228007, 0.0, 2639.243408203125
194, -9121.492232203484, 2, 20.52851362199999, 998, 229005,                                             229005, 0.0, 2219.747314453125
195, -11659.08363288641, 4, 53.492594232000556, 2627, 231632,                                             231632, 0.0, 2341.117431640625
196, 2822.0169965028763, 1, 8.323300227999425, 407, 232039,                                             232039, 0.0, 2113.9248046875
197, -13955.43597483635, 2, 50.438751829000466, 2536, 234575,                                             234575, 0.0, 2416.392333984375
198, -13203.852738440037, 4, 52.27976162300001, 2645, 237220,                                             237220, 0.0, 2461.348388671875
199, -13289.69509780407, 4, 52.24190642099984, 2688, 239908,                                             239908, 0.0, 2086.396728515625
200, -11278.923494577408, 4, 52.07984501699957, 2632, 242540,                                             242540, 0.0, 2217.432373046875
201, -13387.08440554142, 4, 52.974625728999854, 2623, 245163,                                             245163, 0.0, 2416.406005859375
202, -11031.058436334133, 4, 52.33560633900015, 2684, 247847,                                             247847, 0.0, 2614.447021484375
203, -5643.982919961214, 1, 77.70874861500033, 2020, 249867,                                             249867, 0.0, 2146.892333984375
204, -5809.508195519447, 2, 16.143064583000523, 590, 250457,                                             250457, 0.0, 2045.570556640625
205, -9260.48963546753, 4, 55.660788857000625, 2168, 252625,                                             252625, 0.0, 2459.94140625
206, -12475.173647642136, 2, 39.65132669400009, 1665, 254290,                                             254290, 0.0, 2246.0107421875
207, -9608.137441277504, 4, 52.648193813000034, 2220, 256510,                                             256510, 0.0, 2445.26025390625
208, -9759.461584746838, 4, 52.10698159599997, 2219, 258729,                                             258729, 0.0, 2096.264404296875
209, 2842.684806317091, 1, 8.319795561999854, 347, 259076,                                             259076, 0.0, 2823.033447265625
210, -10849.75363355875, 4, 52.533263603000705, 2242, 261318,                                             261318, 0.0, 2385.100341796875
211, -12354.06073743105, 2, 35.24628824699994, 1514, 262832,                                             262832, 0.0, 2757.6298828125
212, -4368.446091413498, 2, 7.325803527000062, 307, 263139,                                             263139, 0.0, 2101.090087890625
213, -3747.5664170384407, 1, 43.26589281999986, 1861, 265000,                                             265000, 0.0, 2249.6396484375
214, -6417.986280202866, 2, 14.739487236999594, 619, 265619,                                             265619, 0.0, 2549.578369140625
215, -4768.86266297102, 3, 9.778248796999833, 419, 266038,                                             266038, 0.0, 2328.362060546875
216, -1763.1931325495243, 1, 18.551564653999776, 775, 266813,                                             266813, 0.0, 2117.107177734375
217, -3696.078195333481, 2, 4.319869410000138, 163, 266976,                                             266976, 0.0, 2919.156005859375
218, -7740.745611190796, 2, 15.59404092099976, 668, 267644,                                             267644, 0.0, 1571.609130859375
219, -11288.25447845459, 2, 31.249337809999815, 1336, 268980,                                             268980, 0.0, 2456.896484375
220, -4594.824840307236, 2, 7.530799291999756, 308, 269288,                                             269288, 0.0, 2909.3486328125
221, -11527.137930870056, 2, 31.346122568000283, 1347, 270635,                                             270635, 0.0, 2313.845703125
222, -4806.732416033745, 3, 9.400499210999442, 406, 271041,                                             271041, 0.0, 1625.3480224609375
223, -6951.740227222443, 2, 20.222681250000278, 833, 271874,                                             271874, 0.0, 2202.239013671875
224, -8549.72879242897, 2, 31.180487186999926, 1320, 273194,                                             273194, 0.0, 2562.297607421875
225, -9317.589634299278, 4, 51.90273332800007, 2195, 275389,                                             275389, 0.0, 2448.67626953125
226, -9771.561298012733, 4, 52.682493238999996, 2192, 277581,                                             277581, 0.0, 2135.51953125
227, -12951.226595520973, 4, 51.49838098300006, 2219, 279800,                                             279800, 0.0, 2042.2701416015625
228, -12356.344029545784, 4, 52.44904296100049, 2458, 282258,                                             282258, 0.0, 2384.587158203125
229, 2920.3693718612194, 1, 8.122792394000498, 407, 282665,                                             282665, 0.0, 2271.097900390625
230, -15341.277404665947, 4, 52.64872779400048, 2604, 285269,                                             285269, 0.0, 2341.73046875
231, -12523.62271952629, 2, 45.6622786450007, 2223, 287492,                                             287492, 0.0, 2448.2216796875
232, -13129.871404528618, 4, 52.241564663000645, 2602, 290094,                                             290094, 0.0, 2223.3212890625
233, -11871.19164186716, 4, 52.890774629999214, 2584, 292678,                                             292678, 0.0, 2379.5322265625
234, -10701.561680316925, 4, 52.681172145000346, 2589, 295267,                                             295267, 0.0, 2475.133544921875
235, -13255.713198423386, 4, 54.874315203999686, 2565, 297832,                                             297832, 0.0, 2115.76220703125
236, -13466.378934383392, 4, 57.29916542899991, 2541, 300373,                                             300373, 0.0, 2287.384765625
237, -10924.293163776398, 2, 19.40455111799929, 884, 301257,                                             301257, 0.0, 2034.5792236328125
