episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
46, -2649.683911204338, 2, 7.118039834000228, 132, 45694,                                             45694, 13.210186958312988, 311.480224609375
47, -4198.169437527657, 2, 28.816153249999843, 550, 46244,                                             46244, 13.80291748046875, 313.3063659667969
48, -2753.2383979558945, 2, 11.19165412700022, 210, 46454,                                             46454, 13.51492977142334, 312.64154052734375
49, 1458.286079108715, 1, 9.961808529999871, 187, 46641,                                             46641, 13.911917686462402, 314.2400817871094
50, -3783.891583800316, 2, 23.964734884999416, 462, 47103,                                             47103, 13.290168762207031, 312.6668395996094
51, 2173.088327884674, 1, 10.865656836000198, 209, 47312,                                             47312, 13.405928611755371, 312.6402282714844
52, -10.077555775642395, 1, 40.03167312599999, 783, 48095,                                             48095, 13.864034652709961, 312.7125549316406
53, -3492.1715312600136, 2, 22.96779870299997, 441, 48536,                                             48536, 13.686848640441895, 312.5109558105469
54, -3312.531089067459, 3, 19.208963166999638, 353, 48889,                                             48889, 13.701241493225098, 310.8168029785156
55, 2181.688283085823, 1, 11.93384365700058, 225, 49114,                                             49114, 14.334386825561523, 310.7562255859375
56, -2912.523902595043, 3, 7.565345175999937, 143, 49257,                                             49257, 13.900437355041504, 312.02667236328125
57, 683.1289539337158, 1, 25.805397778999577, 509, 49766,                                             49766, 13.555856704711914, 310.75372314453125
58, -3243.759395956993, 3, 8.320912105999923, 161, 49927,                                             49927, 13.417752265930176, 313.2947998046875
59, 1659.1453927755356, 1, 16.58205917000032, 307, 50234,                                             50234, 14.041898727416992, 309.74078369140625
60, -2886.202224969864, 3, 7.951107582999612, 148, 50382,                                             50382, 14.964726448059082, 311.58599853515625
61, 967.0168952643871, 1, 17.3648334720001, 331, 50713,                                             50713, 14.043600082397461, 312.6878662109375
62, 1586.041294336319, 1, 8.723739777999981, 171, 50884,                                             50884, 14.023015022277832, 311.2586975097656
63, 2222.404469907284, 1, 9.766794927999399, 190, 51074,                                             51074, 14.647093772888184, 309.4220275878906
64, 2117.5959163606167, 1, 10.37162633600019, 198, 51272,                                             51272, 14.709073066711426, 309.71844482421875
65, -2498.892835855484, 2, 3.709303669000292, 67, 51339,                                             51339, 14.153398513793945, 306.0625305175781
66, 2113.3818755298853, 1, 14.172567264000463, 270, 51609,                                             51609, 15.091252326965332, 308.7026672363281
67, 781.163562566042, 1, 21.55725475500003, 422, 52031,                                             52031, 14.688258171081543, 307.7091064453125
68, -2891.1460171937943, 3, 8.764219046000107, 175, 52206,                                             52206, 14.029932975769043, 307.60906982421875
69, 1909.6125713586807, 1, 15.771143601999938, 297, 52503,                                             52503, 14.439269065856934, 305.7628479003906
70, -3349.7826161384583, 2, 5.315204743999857, 102, 52605,                                             52605, 15.450491905212402, 309.6602783203125
71, -7436.03523671627, 3, 37.151121578999664, 701, 53306,                                             53306, 14.70785140991211, 307.67547607421875
72, -3754.0264570713043, 3, 22.759603913999854, 415, 53721,                                             53721, 14.943278312683105, 309.0262756347656
73, -4367.933031797409, 3, 32.418911530000514, 606, 54327,                                             54327, 14.981171607971191, 308.7003479003906
74, 1109.6974134743214, 1, 20.761001832000147, 381, 54708,                                             54708, 15.083873748779297, 308.44647216796875
75, -439.15720921754837, 1, 26.616031153999756, 514, 55222,                                             55222, 15.381285667419434, 308.3996276855469
76, -3401.7773983478546, 2, 8.925081342999874, 173, 55395,                                             55395, 15.62686538696289, 311.1484375
77, 1636.1514556407928, 1, 18.985585368999637, 351, 55746,                                             55746, 15.014655113220215, 305.7263488769531
78, -2624.1332018375397, 2, 4.711954469000375, 86, 55832,                                             55832, 15.945958137512207, 303.7299499511719
79, -3024.6272045373917, 2, 13.945504719999917, 260, 56092,                                             56092, 15.296277046203613, 308.40032958984375
80, -3794.066947042942, 2, 15.583282330000657, 295, 56387,                                             56387, 14.293006896972656, 306.2568054199219
81, -2617.436920642853, 2, 6.975442680999549, 125, 56512,                                             56512, 14.663056373596191, 304.88446044921875
82, 1725.4879212379456, 1, 15.96875078999983, 307, 56819,                                             56819, 15.42405891418457, 306.2977294921875
83, -3032.948129296303, 2, 17.94908038199992, 343, 57162,                                             57162, 15.619166374206543, 305.9710388183594
84, 2172.1184057593346, 1, 8.364241287000368, 159, 57321,                                             57321, 15.903902053833008, 302.0655212402344
85, 1760.9528037309647, 1, 12.367133443999592, 239, 57560,                                             57560, 15.031991958618164, 304.6087951660156
86, -2511.3981090188026, 3, 6.150692627999888, 118, 57678,                                             57678, 15.586771011352539, 303.9414978027344
87, 1875.5837122797966, 1, 16.143377114999566, 295, 57973,                                             57973, 14.723882675170898, 300.6925048828125
88, 2160.903183877468, 1, 14.168092971000078, 266, 58239,                                             58239, 15.349344253540039, 299.05706787109375
89, -2648.469421327114, 3, 12.571148296000501, 233, 58472,                                             58472, 15.45266056060791, 301.65924072265625
90, 1952.221960067749, 1, 14.36538527599987, 257, 58729,                                             58729, 14.971953392028809, 301.3938293457031
91, -2633.6815161705017, 2, 8.265880787999777, 147, 58876,                                             58876, 15.157013893127441, 296.5386962890625
92, 1935.4375233650208, 1, 14.974188825000056, 273, 59149,                                             59149, 15.182543754577637, 301.143798828125
93, -3924.0217250585556, 3, 27.37018521600021, 512, 59661,                                             59661, 15.086771011352539, 297.5259704589844
94, 2016.8130616545677, 1, 14.581556322000324, 270, 59931,                                             59931, 16.11652374267578, 299.6712646484375
95, 2003.8886019587517, 1, 10.331184059000407, 191, 60122,                                             60122, 15.152115821838379, 294.82086181640625
96, 1976.8023218512535, 1, 18.586764128999675, 340, 60462,                                             60462, 15.96556282043457, 296.8215637207031
97, 1334.544330060482, 1, 24.80427759000031, 451, 60913,                                             60913, 15.542576789855957, 299.61981201171875
98, -2853.3067989349365, 2, 11.727849626000534, 213, 61126,                                             61126, 15.782544136047363, 295.5667724609375
99, -2753.005996286869, 2, 7.161776015000214, 130, 61256,                                             61256, 14.99241828918457, 297.4388732910156
100, -2899.201605319977, 2, 10.36348856099994, 174, 61430,                                             61430, 16.24338150024414, 297.9189758300781
101, 2379.4607852697372, 1, 4.788978161999694, 84, 61514,                                             61514, 15.289925575256348, 296.98724365234375
102, 2110.8939655423164, 1, 9.328963670000121, 165, 61679,                                             61679, 16.06060218811035, 297.05133056640625
103, -2586.2419599294662, 3, 8.185092702000475, 146, 61825,                                             61825, 16.38364601135254, 296.4697570800781
104, 1626.3591117858887, 1, 11.326668785000038, 199, 62024,                                             62024, 15.074167251586914, 293.34649658203125
105, -5876.7747901678085, 2, 39.411146405999716, 741, 62765,                                             62765, 16.54195213317871, 296.26092529296875
106, 2311.8747559189796, 1, 5.9596312009998655, 108, 62873,                                             62873, 18.012441635131836, 295.2074890136719
107, 1650.6478782892227, 1, 15.741212780999376, 276, 63149,                                             63149, 15.740681648254395, 295.19384765625
108, -3882.0794278383255, 2, 13.57778853400032, 246, 63395,                                             63395, 16.275482177734375, 294.6276550292969
109, 2057.1612190902233, 1, 15.171065823999925, 271, 63666,                                             63666, 16.264074325561523, 295.6614074707031
110, -2986.1511347293854, 2, 6.754058741000335, 113, 63779,                                             63779, 16.162864685058594, 290.8658752441406
111, 2035.6867084801197, 1, 14.716009300000223, 267, 64046,                                             64046, 16.191556930541992, 294.2902526855469
112, 1863.501606374979, 1, 14.978069643999333, 271, 64317,                                             64317, 15.821694374084473, 294.40130615234375
113, -2493.8647713661194, 2, 5.912932913000077, 101, 64418,                                             64418, 16.49749755859375, 297.4707946777344
114, 2425.241024851799, 1, 4.517210869000337, 75, 64493,                                             64493, 14.499384880065918, 290.1011657714844
115, 640.8143852651119, 1, 30.181749899999886, 535, 65028,                                             65028, 16.74203872680664, 292.8262023925781
116, -2944.7622586488724, 3, 9.579734285000086, 175, 65203,                                             65203, 17.505258560180664, 295.72503662109375
117, 2275.293358504772, 1, 6.718362218000038, 115, 65318,                                             65318, 16.184078216552734, 291.44329833984375
118, -2968.1974444389343, 2, 6.95680423199974, 118, 65436,                                             65436, 15.530378341674805, 293.151123046875
119, 2050.914721727371, 1, 8.55676817299991, 147, 65583,                                             65583, 16.471847534179688, 288.2288818359375
120, 2219.1269820332527, 1, 8.921521646999281, 154, 65737,                                             65737, 16.909833908081055, 293.3559875488281
121, 1731.2990151643753, 1, 15.316169630999866, 283, 66020,                                             66020, 16.61918067932129, 291.88189697265625
122, -2341.769624233246, 2, 2.9086711990003096, 48, 66068,                                             66068, 18.746721267700195, 291.6958312988281
