episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
27, -4163.9007267951965, 2, 6.719738763999999, 392, 39829,                                             39829, 0.0, 3199.942626953125
28, -8112.823623180389, 2, 10.545323465000138, 648, 40477,                                             40477, 0.0, 3399.269775390625
29, 2025.5949907898903, 1, 3.938160931000084, 236, 40713,                                             40713, 0.0, 3366.9912109375
30, -6598.883393526077, 2, 4.91617260299995, 288, 41001,                                             41001, 0.0, 3569.7666015625
31, -6514.4950585365295, 2, 7.950792638999928, 476, 41477,                                             41477, 0.0, 3773.115234375
32, -6702.9539387226105, 2, 7.344297387999859, 449, 41926,                                             41926, 0.0, 3415.399658203125
33, -5716.034742593765, 2, 11.558510118999948, 710, 42636,                                             42636, 0.0, 3299.228515625
34, -5418.226011753082, 2, 6.740039741999908, 408, 43044,                                             43044, 0.0, 2935.73095703125
35, -5509.172085046768, 2, 6.948063093999963, 418, 43462,                                             43462, 0.0, 3843.981689453125
36, -5054.273780822754, 2, 7.146397435999916, 429, 43891,                                             43891, 0.0, 3375.02294921875
37, 2151.796719610691, 1, 4.1093552539998655, 229, 44120,                                             44120, 0.0, 3070.507568359375
38, -5498.598757505417, 2, 7.150961400000142, 441, 44561,                                             44561, 0.0, 3088.420166015625
39, -4859.760837554932, 2, 6.916471009999896, 405, 44966,                                             44966, 0.0, 2664.8564453125
40, -4946.754077672958, 2, 7.1191443969999, 421, 45387,                                             45387, 0.0, 3023.51123046875
41, -8770.047744989395, 2, 11.143303983999886, 672, 46059,                                             46059, 0.0, 3010.937255859375
42, -7158.021651029587, 2, 10.952692249000165, 677, 46736,                                             46736, 0.0, 3333.08740234375
43, -5421.0976021289825, 2, 6.716154721000066, 404, 47140,                                             47140, 0.0, 2830.480712890625
44, -6631.553647279739, 2, 10.733254107999983, 657, 47797,                                             47797, 0.0, 2717.810791015625
45, -5333.599415779114, 2, 6.93674757000008, 426, 48223,                                             48223, 0.0, 2853.6318359375
46, -5161.791621685028, 3, 8.547716989999799, 513, 48736,                                             48736, 0.0, 2451.34521484375
47, -10370.452699422836, 2, 10.951130705999958, 674, 49410,                                             49410, 0.0, 2941.4912109375
48, -6072.034207344055, 2, 11.127749242999926, 667, 50077,                                             50077, 0.0, 3162.496337890625
49, -6892.378559112549, 2, 11.561892116000081, 713, 50790,                                             50790, 0.0, 3039.23095703125
50, -8992.078846931458, 2, 11.355077389000144, 693, 51483,                                             51483, 0.0, 2866.910888671875
51, -4112.946881175041, 2, 5.112909781999861, 302, 51785,                                             51785, 0.0, 3307.65283203125
52, -6494.510286331177, 2, 10.150258956000016, 617, 52402,                                             52402, 0.0, 3207.216064453125
53, -6751.124232053757, 3, 8.917136897000091, 531, 52933,                                             52933, 0.0, 2731.9619140625
54, -6484.556386947632, 2, 11.958781474000034, 733, 53666,                                             53666, 0.0, 2830.70703125
55, -5341.451773881912, 2, 6.9172696140001335, 408, 54074,                                             54074, 0.0, 3128.0947265625
56, -6165.172923326492, 2, 10.749263688999918, 662, 54736,                                             54736, 0.0, 3139.98876953125
57, -7729.202935218811, 2, 8.922822787000086, 536, 55272,                                             55272, 0.0, 3007.77734375
58, -5609.635334253311, 2, 6.942207663999852, 419, 55691,                                             55691, 0.0, 3529.74560546875
59, -5154.177168130875, 2, 6.544299411000111, 406, 56097,                                             56097, 0.0, 3196.767822265625
60, -6328.711178064346, 2, 7.920375874000001, 480, 56577,                                             56577, 0.0, 2644.468505859375
61, -7989.43057513237, 2, 11.540152421999892, 700, 57277,                                             57277, 0.0, 3040.641845703125
62, -9151.142986774445, 2, 11.547197277999885, 711, 57988,                                             57988, 0.0, 2558.098876953125
63, -9893.948093175888, 2, 11.36063663699997, 702, 58690,                                             58690, 0.0, 2620.62451171875
64, -5374.851709365845, 2, 6.718691622000051, 397, 59087,                                             59087, 0.0, 2846.31396484375
65, -5644.601942062378, 2, 10.730723893999993, 653, 59740,                                             59740, 0.0, 3112.793212890625
66, 2213.9020880162716, 1, 4.11122474900003, 235, 59975,                                             59975, 0.0, 2241.687744140625
67, -8460.708867073059, 2, 7.1225827169998865, 426, 60401,                                             60401, 0.0, 2939.263427734375
68, 2239.7016667723656, 1, 4.115289781000001, 236, 60637,                                             60637, 0.0, 2181.147216796875
69, -7491.023509502411, 2, 7.144274683999811, 440, 61077,                                             61077, 0.0, 2468.2373046875
70, -4978.086144208908, 2, 6.540567257000021, 391, 61468,                                             61468, 0.0, 2619.581787109375
71, -5774.9798579216, 2, 10.922752897999999, 669, 62137,                                             62137, 0.0, 2933.208740234375
72, 2186.106568455696, 1, 4.308346939000103, 239, 62376,                                             62376, 0.0, 2042.3392333984375
73, -6688.170950651169, 2, 4.31620828500013, 249, 62625,                                             62625, 0.0, 2839.1376953125
74, -5294.547625601292, 2, 8.55319098100017, 525, 63150,                                             63150, 0.0, 2249.31396484375
75, -5636.8283104896545, 2, 5.53917863300012, 330, 63480,                                             63480, 0.0, 2187.676025390625
76, -5730.442667484283, 2, 10.95614238600001, 676, 64156,                                             64156, 0.0, 2752.00634765625
77, -7065.143127441406, 2, 10.954310761999977, 682, 64838,                                             64838, 0.0, 2325.4423828125
78, -5943.264920592308, 2, 11.130339671000002, 666, 65504,                                             65504, 0.0, 2685.0302734375
79, -6457.413237571716, 2, 8.12509507499999, 481, 65985,                                             65985, 0.0, 2732.354248046875
80, -5955.94692325592, 2, 10.754152388000193, 673, 66658,                                             66658, 0.0, 2469.257080078125
81, -6577.578967094421, 2, 10.930737591000025, 675, 67333,                                             67333, 0.0, 2857.48486328125
82, -5196.833449006081, 2, 7.322020194000061, 430, 67763,                                             67763, 0.0, 2722.66650390625
83, -13306.214681148529, 2, 23.560325785000032, 1429, 69192,                                             69192, 0.0, 2310.069580078125
84, -5847.307209014893, 2, 10.956268664999925, 673, 69865,                                             69865, 0.0, 1904.941650390625
85, -5147.082701444626, 2, 6.736361714000168, 423, 70288,                                             70288, 0.0, 3185.338623046875
86, -7580.880540132523, 2, 11.36053522799989, 706, 70994,                                             70994, 0.0, 2098.302978515625
87, -4855.7446365356445, 2, 10.72726078300002, 648, 71642,                                             71642, 0.0, 2600.01611328125
88, -8720.615656614304, 2, 10.95052812799986, 666, 72308,                                             72308, 0.0, 1960.16552734375
89, -11923.451109170914, 2, 10.923890753000023, 653, 72961,                                             72961, 0.0, 2709.779052734375
90, -4549.26142001152, 2, 6.538690010000209, 405, 73366,                                             73366, 0.0, 1920.7740478515625
91, -6214.350739002228, 2, 6.913190388999965, 427, 73793,                                             73793, 0.0, 2644.59619140625
92, -6175.772910952568, 2, 11.560441386000093, 707, 74500,                                             74500, 0.0, 2309.26708984375
93, -5427.854776620865, 2, 10.753425994000054, 643, 75143,                                             75143, 0.0, 1798.5462646484375
94, -7159.220930337906, 2, 12.563652562000016, 718, 75861,                                             75861, 0.0, 2139.769775390625
95, 1952.5522579848766, 1, 3.9101712170001974, 231, 76092,                                             76092, 0.0, 2202.470947265625
96, -9905.77867436409, 2, 9.35085042500009, 561, 76653,                                             76653, 0.0, 2374.692138671875
97, -1475.1969844400883, 1, 8.74996502099998, 529, 77182,                                             77182, 0.0, 2335.963134765625
98, -14324.023512125015, 2, 13.155071056999986, 772, 77954,                                             77954, 0.0, 2518.39404296875
99, -6398.32780277729, 2, 11.133998715000189, 660, 78614,                                             78614, 0.0, 2099.403564453125
100, -10323.960055947304, 2, 18.78267817699998, 1160, 79774,                                             79774, 0.0, 2082.758544921875
101, -5072.410279273987, 2, 10.499894930999972, 635, 80409,                                             80409, 0.0, 2132.805908203125
102, -7557.777343034744, 2, 11.348519685999918, 701, 81110,                                             81110, 0.0, 2171.1025390625
103, -7822.208713531494, 2, 12.13186365599995, 720, 81830,                                             81830, 0.0, 1928.5784912109375
104, -1160.5226774215698, 1, 5.938065106000067, 355, 82185,                                             82185, 0.0, 2407.61279296875
105, -3998.112790584564, 2, 3.7073165630001768, 201, 82386,                                             82386, 0.0, 1729.115234375
106, -6724.460785865784, 2, 11.152925464000191, 679, 83065,                                             83065, 0.0, 2578.66943359375
107, -14195.249952793121, 2, 20.153640115999906, 1222, 84287,                                             84287, 0.0, 2048.13623046875
108, -5385.325825333595, 2, 7.319592697999951, 441, 84728,                                             84728, 0.0, 1803.373046875
109, -8048.305713891983, 2, 8.549181929000042, 512, 85240,                                             85240, 0.0, 2508.149169921875
110, -7421.732770204544, 2, 12.333614824000051, 748, 85988,                                             85988, 0.0, 2095.283203125
111, -20713.640816926956, 2, 22.17592353400005, 1363, 87351,                                             87351, 0.0, 1877.5263671875
112, 2172.317224174738, 1, 3.7407753630000116, 230, 87581,                                             87581, 0.0, 2168.966796875
113, -8590.722393512726, 2, 9.12651406200007, 544, 88125,                                             88125, 0.0, 1924.022705078125
114, -6553.493903756142, 2, 10.353814499999999, 632, 88757,                                             88757, 0.0, 2153.685791015625
115, -8174.6718192100525, 2, 12.532504320000044, 753, 89510,                                             89510, 0.0, 1671.464111328125
116, -5876.593031167984, 2, 11.157853095000064, 659, 90169,                                             90169, 0.0, 1581.7996826171875
117, -7072.782948970795, 2, 10.952165471999933, 671, 90840,                                             90840, 0.0, 2068.461181640625
118, -4321.773126721382, 2, 6.718709091000164, 393, 91233,                                             91233, 0.0, 1811.8031005859375
119, -5518.931046009064, 2, 11.363511152000001, 660, 91893,                                             91893, 0.0, 2188.5087890625
120, -4546.41881942749, 2, 10.72793162400012, 646, 92539,                                             92539, 0.0, 2358.3349609375
121, -7500.93252658844, 2, 11.930505386999812, 713, 93252,                                             93252, 0.0, 1791.8115234375
122, -7663.333319425583, 2, 11.353763905999813, 690, 93942,                                             93942, 0.0, 1789.9813232421875
123, -5253.415331840515, 2, 6.944989020000094, 414, 94356,                                             94356, 0.0, 2162.60009765625
124, -6500.885091543198, 2, 10.752501768000002, 653, 95009,                                             95009, 0.0, 2614.8212890625
125, -1492.2605734467506, 1, 8.918666897999856, 540, 95549,                                             95549, 0.0, 1728.0455322265625
126, -4930.375497341156, 2, 3.338482847000023, 199, 95748,                                             95748, 0.0, 1442.6824951171875
127, -6832.302654027939, 2, 11.328392885000085, 692, 96440,                                             96440, 0.0, 1802.3193359375
128, -421.3654351532459, 1, 8.344572900000003, 495, 96935,                                             96935, 0.0, 1890.5205078125
129, -6255.646485567093, 2, 5.719099693999851, 331, 97266,                                             97266, 0.0, 2108.966796875
130, -7661.660189628601, 2, 11.553546718999769, 711, 97977,                                             97977, 0.0, 1879.0340576171875
131, 1503.4062453508377, 1, 7.910676368999702, 483, 98460,                                             98460, 0.0, 2147.77685546875
132, -5106.7619099617, 2, 3.5113396780002404, 201, 98661,                                             98661, 0.0, 1594.5760498046875
133, -5486.056673526764, 2, 7.148833475000174, 428, 99089,                                             99089, 0.0, 2100.05908203125
134, -11914.384512901306, 2, 12.536277689000144, 741, 99830,                                             99830, 0.0, 1857.2098388671875
135, -9800.915823459625, 2, 10.758053818000008, 634, 100464,                                             100464, 0.0, 1360.8209228515625
136, -9533.386491298676, 3, 9.324724686000081, 556, 101020,                                             101020, 0.0, 1717.6536865234375
137, 2085.325441867113, 1, 3.936485707999964, 234, 101254,                                             101254, 0.0, 2362.107666015625
138, -7678.89848446846, 2, 8.946936745999665, 514, 101768,                                             101768, 0.0, 1775.78662109375
139, -8423.786961197853, 2, 11.352226790999794, 688, 102456,                                             102456, 0.0, 1891.3397216796875
140, -7771.881548166275, 2, 12.159187638000276, 732, 103188,                                             103188, 0.0, 1769.2696533203125
141, -13406.901669621468, 2, 20.936682842999744, 1285, 104473,                                             104473, 0.0, 1951.0595703125
142, -6592.163395166397, 2, 10.923927936999917, 656, 105129,                                             105129, 0.0, 2195.890869140625
143, -8930.090807914734, 2, 11.763017420999859, 710, 105839,                                             105839, 0.0, 2233.019775390625
144, -23698.157198429108, 2, 21.550349951000044, 1308, 107147,                                             107147, 0.0, 1856.8958740234375
145, -6313.426364064217, 2, 8.32166536800014, 502, 107649,                                             107649, 0.0, 1568.961181640625
146, -6616.883821964264, 2, 10.955496052999933, 662, 108311,                                             108311, 0.0, 1751.336669921875
147, 2003.5198820233345, 1, 4.309001552000154, 253, 108564,                                             108564, 0.0, 2305.948974609375
148, -8156.120477437973, 2, 8.749817399000221, 534, 109098,                                             109098, 0.0, 2044.8311767578125
149, -7698.049719333649, 2, 11.151962602999902, 634, 109732,                                             109732, 0.0, 1581.55078125
150, -4651.693318367004, 2, 7.145318134999798, 422, 110154,                                             110154, 0.0, 2484.5703125
151, -5483.475676059723, 2, 7.105641636999735, 434, 110588,                                             110588, 0.0, 1817.9232177734375
152, -6920.199417352676, 2, 10.753745618000266, 648, 111236,                                             111236, 0.0, 1512.4990234375
153, -5143.617905855179, 3, 8.921734342000036, 530, 111766,                                             111766, 0.0, 1662.3465576171875
154, -6189.0213985443115, 2, 10.931657946999621, 641, 112407,                                             112407, 0.0, 2009.1282958984375
155, -7877.946630239487, 3, 8.741182575000039, 518, 112925,                                             112925, 0.0, 1417.2271728515625
156, -6230.546272516251, 2, 11.932061399000304, 709, 113634,                                             113634, 0.0, 1776.7325439453125
157, -4898.284730672836, 2, 6.721384662999753, 390, 114024,                                             114024, 0.0, 1289.5452880859375
158, -5374.698848724365, 2, 7.520759318999808, 436, 114460,                                             114460, 0.0, 1913.6307373046875
159, -4358.611934065819, 2, 6.742609213000378, 400, 114860,                                             114860, 0.0, 1646.60498046875
160, -8535.945432543755, 2, 12.15206015800004, 686, 115546,                                             115546, 0.0, 1727.9285888671875
161, -12908.450131177902, 2, 15.52679640999986, 928, 116474,                                             116474, 0.0, 1744.27392578125
162, -7483.32524895668, 2, 8.15081421199966, 491, 116965,                                             116965, 0.0, 1746.7060546875
163, -4985.803934454918, 2, 5.337955397000314, 321, 117286,                                             117286, 0.0, 1422.02294921875
164, -11472.810801744461, 2, 12.3308633190004, 724, 118010,                                             118010, 0.0, 1870.779541015625
165, -5183.431234359741, 2, 10.926724247000038, 636, 118646,                                             118646, 0.0, 1551.0516357421875
166, -6206.716718912125, 2, 10.549813018999885, 637, 119283,                                             119283, 0.0, 1516.5772705078125
167, -8148.284755825996, 2, 9.351813487000072, 560, 119843,                                             119843, 0.0, 1764.846435546875
168, -8104.192929267883, 2, 11.957434368000122, 737, 120580,                                             120580, 0.0, 1429.3145751953125
169, -6243.558891296387, 2, 7.722489851999853, 441, 121021,                                             121021, 0.0, 1698.0587158203125
170, -6352.207666158676, 2, 12.152883084000223, 727, 121748,                                             121748, 0.0, 1679.76806640625
171, -9901.65681040287, 2, 11.306828991000202, 674, 122422,                                             122422, 0.0, 2058.943603515625
172, -7448.0090589523315, 2, 12.154928386999927, 737, 123159,                                             123159, 0.0, 1502.9852294921875
173, -5836.641898393631, 2, 10.926822941999944, 627, 123786,                                             123786, 0.0, 1628.32177734375
174, -5914.38686466217, 2, 7.141436082999917, 424, 124210,                                             124210, 0.0, 1920.3671875
175, -7776.251904726028, 2, 11.523963416999777, 693, 124903,                                             124903, 0.0, 1929.135986328125
176, -4970.39949131012, 2, 6.722700326999984, 391, 125294,                                             125294, 0.0, 1410.6964111328125
177, -6302.557918071747, 2, 11.35573789199998, 674, 125968,                                             125968, 0.0, 1727.113525390625
178, -6486.630363702774, 2, 11.730814909999935, 703, 126671,                                             126671, 0.0, 1440.715087890625
179, -5696.716700077057, 2, 10.551360284000111, 633, 127304,                                             127304, 0.0, 1696.5096435546875
180, -16249.016762077808, 2, 21.97777103699991, 1326, 128630,                                             128630, 0.0, 1853.9227294921875
181, -9927.721224308014, 2, 13.703943048999918, 835, 129465,                                             129465, 0.0, 1607.3258056640625
182, -14655.458861768246, 1, 26.570636771999943, 1610, 131075,                                             131075, 0.0, 1634.9154052734375
183, -3489.49566924572, 2, 3.3089177100000597, 174, 131249,                                             131249, 0.0, 1509.089599609375
184, -21703.35323882103, 3, 40.025565643999926, 2419, 133668,                                             133668, 0.0, 1696.041015625
185, -31990.092232227325, 2, 31.381736708999597, 1895, 135563,                                             135563, 0.0, 1704.184814453125
186, -6847.615927219391, 2, 10.957403479999812, 644, 136207,                                             136207, 0.0, 1566.3323974609375
187, -8141.954051494598, 2, 17.369477129000188, 1041, 137248,                                             137248, 0.0, 1484.19384765625
188, -16777.082050323486, 2, 22.388450427999942, 1341, 138589,                                             138589, 0.0, 1476.0250244140625
189, -7435.495987892151, 2, 11.931968031999986, 687, 139276,                                             139276, 0.0, 1377.892822265625
190, -16862.377494215965, 2, 28.769072741999935, 1738, 141014,                                             141014, 0.0, 1616.593017578125
191, -17206.43426012993, 2, 29.154078948999995, 1728, 142742,                                             142742, 0.0, 1484.7537841796875
192, -17453.003811597824, 2, 29.194105003999994, 1749, 144491,                                             144491, 0.0, 1478.40380859375
193, 2229.536184668541, 1, 3.9080040190001455, 220, 144711,                                             144711, 0.0, 1488.9539794921875
194, -5989.656916379929, 2, 7.7220341970000845, 439, 145150,                                             145150, 0.0, 1659.052734375
195, -9640.234527111053, 2, 19.954430084999785, 1187, 146337,                                             146337, 0.0, 1368.1131591796875
196, -26824.125433444977, 3, 49.44456782799989, 2967, 149304,                                             149304, 0.0, 1398.9495849609375
197, -7852.9739055633545, 2, 11.527394927999921, 685, 149989,                                             149989, 0.0, 1516.2696533203125
198, -6697.132062196732, 2, 11.35211224800014, 673, 150662,                                             150662, 0.0, 1348.7694091796875
199, -16675.650928854942, 2, 36.417812267000045, 2194, 152856,                                             152856, 0.0, 1362.2186279296875
200, -13111.15523135662, 2, 41.601152169000216, 2484, 155340,                                             155340, 0.0, 1451.5689697265625
201, -12624.321037054062, 2, 18.284849054000006, 1081, 156421,                                             156421, 0.0, 1311.1292724609375
202, -6271.7142062187195, 2, 11.328606513000068, 665, 157086,                                             157086, 0.0, 1397.837646484375
203, -3804.817056417465, 1, 15.969328379000217, 927, 158013,                                             158013, 0.0, 1281.870849609375
204, -5511.1975620388985, 1, 11.327317397000115, 654, 158667,                                             158667, 0.0, 1260.5264892578125
205, -3915.8291709423065, 2, 2.9393654929999684, 169, 158836,                                             158836, 0.0, 1222.746826171875
206, -8274.734649419785, 2, 10.548291981999682, 633, 159469,                                             159469, 0.0, 1258.4783935546875
207, -6180.679155349731, 2, 11.728837546999785, 678, 160147,                                             160147, 0.0, 1360.370361328125
208, -6187.441843032837, 2, 11.355617723999785, 680, 160827,                                             160827, 0.0, 1394.107666015625
209, -5893.188454627991, 2, 10.727549169000213, 616, 161443,                                             161443, 0.0, 1471.9622802734375
210, -10378.732594311237, 2, 28.578015240999775, 1681, 163124,                                             163124, 0.0, 1375.6983642578125
211, -148.4094938635826, 1, 9.121610922999935, 539, 163663,                                             163663, 0.0, 1541.2587890625
212, -18520.083579540253, 3, 40.20371268600002, 2395, 166058,                                             166058, 0.0, 1549.0975341796875
213, -14140.334401845932, 2, 34.7930857639999, 2073, 168131,                                             168131, 0.0, 1353.071044921875
214, -5704.002954721451, 2, 7.32170448900024, 421, 168552,                                             168552, 0.0, 1547.59228515625
215, -6843.169910669327, 2, 11.731036039000173, 677, 169229,                                             169229, 0.0, 1458.2210693359375
216, -5376.655143499374, 2, 7.143403129000035, 428, 169657,                                             169657, 0.0, 1511.9710693359375
217, -4623.650632977486, 2, 7.141647359000217, 423, 170080,                                             170080, 0.0, 1233.721923828125
218, -4733.367048293352, 1, 21.786844241999916, 1260, 171340,                                             171340, 0.0, 1414.3055419921875
219, -6229.516927480698, 2, 14.543258945000161, 840, 172180,                                             172180, 0.0, 1654.8111572265625
220, 1351.7696630954742, 1, 4.915938248000202, 279, 172459,                                             172459, 0.0, 1497.932373046875
221, -19773.402427077293, 3, 42.77894282199986, 2553, 175012,                                             175012, 0.0, 1546.4949951171875
222, -5325.454168796539, 2, 11.350546196999858, 673, 175685,                                             175685, 0.0, 1371.0003662109375
223, -11896.047520637512, 2, 11.73094270699994, 689, 176374,                                             176374, 0.0, 1475.0244140625
224, -20151.623858094215, 2, 41.20741938100036, 2430, 178804,                                             178804, 0.0, 1444.3065185546875
225, -4327.092807888985, 2, 6.542373785000109, 385, 179189,                                             179189, 0.0, 1657.2850341796875
226, -12049.480783343315, 2, 33.381488135999916, 1960, 181149,                                             181149, 0.0, 1315.94921875
227, -6608.186593532562, 2, 11.156612833000054, 642, 181791,                                             181791, 0.0, 1506.6385498046875
228, -19608.093215227127, 2, 48.84664798699987, 2900, 184691,                                             184691, 0.0, 1304.9691162109375
229, -20366.750052511692, 2, 43.60958819799998, 2578, 187269,                                             187269, 0.0, 1430.8101806640625
230, -22262.52498626709, 2, 49.83215636899968, 2907, 190176,                                             190176, 0.0, 1305.682373046875
231, -9319.110159873962, 2, 18.518441433000135, 1084, 191260,                                             191260, 0.0, 1257.592041015625
232, -2353.970756113529, 1, 13.733843184999841, 792, 192052,                                             192052, 0.0, 1354.3787841796875
233, -8629.620574593544, 2, 14.740133700000115, 844, 192896,                                             192896, 0.0, 1389.615478515625
234, -14886.247693181038, 3, 40.42349096500038, 2351, 195247,                                             195247, 0.0, 1393.5450439453125
235, -13299.691713690758, 2, 33.60639062700011, 1976, 197223,                                             197223, 0.0, 1226.06787109375
236, -9437.532933056355, 2, 27.968437085999994, 1630, 198853,                                             198853, 0.0, 1355.225341796875
237, 14.034124612808228, 1, 14.362914620000083, 835, 199688,                                             199688, 0.0, 1212.9456787109375
238, -8025.719269633293, 2, 14.737846991999959, 861, 200549,                                             200549, 0.0, 1219.639404296875
239, -6301.7149822711945, 2, 11.355451982999966, 656, 201205,                                             201205, 0.0, 1652.2176513671875
240, -20486.443932652473, 2, 48.42413165200014, 2821, 204026,                                             204026, 0.0, 1331.7830810546875
241, -18385.966011166573, 4, 49.600354509000226, 2894, 206920,                                             206920, 0.0, 1216.659423828125
242, -14831.279300689697, 4, 49.85497647000011, 2930, 209850,                                             209850, 0.0, 1267.722412109375
243, -21839.31068778038, 2, 48.25407046500004, 2820, 212670,                                             212670, 0.0, 1443.070556640625
244, -15889.030029475689, 3, 38.99870391599961, 2246, 214916,                                             214916, 0.0, 1307.2110595703125
245, -17478.073752880096, 4, 50.66752933400039, 2932, 217848,                                             217848, 0.0, 1254.7659912109375
246, -20391.333116412163, 4, 49.82294677000027, 2895, 220743,                                             220743, 0.0, 1224.026611328125
247, -8351.214209079742, 2, 12.73729354400075, 747, 221490,                                             221490, 0.0, 1391.2618408203125
248, -1686.3534460663795, 1, 19.369539923000048, 1126, 222616,                                             222616, 0.0, 1192.841064453125
249, 1290.3769001364708, 1, 9.32237123699997, 533, 223149,                                             223149, 0.0, 1143.9208984375
250, -4073.6250483989716, 2, 4.912559123000392, 276, 223425,                                             223425, 0.0, 1362.5247802734375
251, -10221.401580810547, 1, 39.56316609999976, 2296, 225721,                                             225721, 0.0, 1401.5325927734375
252, -9175.338996946812, 1, 27.76730687000054, 1606, 227327,                                             227327, 0.0, 1252.4730224609375
253, -2160.9548408687115, 1, 27.37365648800005, 1578, 228905,                                             228905, 0.0, 1251.966796875
254, -12176.86103796959, 2, 24.96062391400028, 1426, 230331,                                             230331, 0.0, 1240.1876220703125
255, -11789.5387403965, 2, 34.00340092400074, 1957, 232288,                                             232288, 0.0, 1198.3162841796875
256, -22849.316784739494, 2, 49.41945737500009, 2834, 235122,                                             235122, 0.0, 1410.6185302734375
257, -3994.804537177086, 2, 6.524094121999951, 362, 235484,                                             235484, 0.0, 1303.74462890625
258, -12945.381906032562, 4, 50.25739183599944, 2890, 238374,                                             238374, 0.0, 1305.0782470703125
259, -1496.9800831079483, 1, 19.97383364199959, 1127, 239501,                                             239501, 0.0, 1267.5316162109375
260, -8956.49424135685, 3, 20.55248298100014, 1164, 240665,                                             240665, 0.0, 1527.1943359375
261, -5013.123863697052, 2, 6.872322390999216, 387, 241052,                                             241052, 0.0, 1573.2454833984375
262, -12247.262333750725, 2, 32.20766120499957, 1869, 242921,                                             242921, 0.0, 1466.8128662109375
263, -8199.174138069153, 3, 9.12079569799971, 505, 243426,                                             243426, 0.0, 1519.19482421875
264, -14709.800904273987, 2, 33.1882205969996, 1907, 245333,                                             245333, 0.0, 1258.9735107421875
265, -2427.8609930574894, 1, 20.154701987000408, 1148, 246481,                                             246481, 0.0, 1023.3632202148438
266, -12392.621797561646, 2, 30.003534665999723, 1740, 248221,                                             248221, 0.0, 1275.564453125
267, -19320.036320626736, 4, 50.26297687499937, 2854, 251075,                                             251075, 0.0, 1419.4058837890625
268, -6419.512405633926, 2, 7.742817857999398, 431, 251506,                                             251506, 0.0, 1661.098876953125
269, -5470.764882326126, 2, 5.542254400999809, 311, 251817,                                             251817, 0.0, 2044.888427734375
270, -11791.455400943756, 2, 20.146519633000025, 1185, 253002,                                             253002, 0.0, 1323.68994140625
271, -11943.383008778095, 2, 33.14351397399969, 1895, 254897,                                             254897, 0.0, 1387.9404296875
272, -19641.958735108376, 3, 49.04987057700055, 2806, 257703,                                             257703, 0.0, 1352.0582275390625
273, -13160.782128930092, 2, 33.184882724999625, 1883, 259586,                                             259586, 0.0, 1257.50927734375
274, -10774.056560277939, 2, 19.36687298799916, 1101, 260687,                                             260687, 0.0, 1466.0765380859375
