episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
23, -14985.112141788006, 2, 30.582287719000306, 1850, 42774,                                             42774, 0.0, 3303.587646484375
24, -5074.71165561676, 2, 9.36157872199874, 578, 43352,                                             43352, 0.0, 2668.822021484375
25, -4988.308446645737, 2, 9.54896847100099, 581, 43933,                                             43933, 0.0, 3459.882080078125
26, -5085.353709459305, 3, 9.525228651000361, 571, 44504,                                             44504, 0.0, 3050.520751953125
27, 2202.3474202752113, 1, 3.94461137899998, 242, 44746,                                             44746, 0.0, 2896.311279296875
28, -4043.4615111351013, 2, 3.3077045350000844, 185, 44931,                                             44931, 0.0, 3054.072265625
29, -9242.503131628036, 2, 13.969369080999968, 851, 45782,                                             45782, 0.0, 3074.512939453125
30, -5862.0334668159485, 3, 10.353305271000863, 636, 46418,                                             46418, 0.0, 2949.70703125
31, -4794.052165985107, 2, 6.864158941998539, 432, 46850,                                             46850, 0.0, 3076.98388671875
32, -14985.171357750893, 2, 26.365686220999123, 1623, 48473,                                             48473, 0.0, 3244.620849609375
33, -3756.1191631555557, 2, 7.550242154000443, 442, 48915,                                             48915, 0.0, 2638.337646484375
34, -3862.290508568287, 2, 7.744673390001481, 471, 49386,                                             49386, 0.0, 3098.368408203125
35, -8111.374769210815, 2, 15.16188076799881, 947, 50333,                                             50333, 0.0, 3462.141357421875
36, -5338.357313156128, 2, 13.129968895000275, 768, 51101,                                             51101, 0.0, 3213.3916015625
37, -6348.456300735474, 2, 13.537713739999162, 811, 51912,                                             51912, 0.0, 2683.081787109375
38, -6784.8752200603485, 2, 13.75646811200022, 844, 52756,                                             52756, 0.0, 3062.859619140625
39, -7134.337417125702, 2, 15.13366205300008, 920, 53676,                                             53676, 0.0, 3071.25341796875
40, -5273.899444103241, 3, 8.943776805999732, 547, 54223,                                             54223, 0.0, 2850.843017578125
41, -4288.421965539455, 2, 8.056874341998991, 475, 54698,                                             54698, 0.0, 2802.695556640625
42, -7185.962874412537, 2, 19.982300121999288, 1229, 55927,                                             55927, 0.0, 2815.311767578125
43, -5019.910523891449, 3, 9.323525779000192, 557, 56484,                                             56484, 0.0, 2957.1435546875
44, -4202.927775144577, 2, 7.349241325000548, 449, 56933,                                             56933, 0.0, 2810.615478515625
45, -4579.030558109283, 2, 7.353861464000147, 441, 57374,                                             57374, 0.0, 2294.04150390625
46, -4715.696410417557, 3, 9.550639934999708, 548, 57922,                                             57922, 0.0, 2899.118408203125
47, -3997.2097878456116, 2, 6.915333068000109, 417, 58339,                                             58339, 0.0, 2929.16064453125
48, 2029.3867867290974, 1, 4.141692147999493, 249, 58588,                                             58588, 0.0, 3242.7314453125
49, -6951.546067237854, 2, 14.131366769999659, 856, 59444,                                             59444, 0.0, 2970.15673828125
50, -13443.53004360199, 2, 38.82466646799912, 2410, 61854,                                             61854, 0.0, 2948.73681640625
51, -5051.3040625452995, 2, 10.948815832000037, 671, 62525,                                             62525, 0.0, 2729.862060546875
52, -5592.162273168564, 3, 10.32665504599936, 613, 63138,                                             63138, 0.0, 2830.69287109375
53, -6577.747940897942, 2, 14.158814276999692, 867, 64005,                                             64005, 0.0, 2268.26806640625
54, -4324.250347852707, 2, 7.117293789000541, 426, 64431,                                             64431, 0.0, 2462.4638671875
55, -5434.800620794296, 2, 8.546167602000423, 529, 64960,                                             64960, 0.0, 2724.9580078125
56, -10348.478656768799, 2, 33.38485652200143, 2046, 67006,                                             67006, 0.0, 2723.991455078125
57, -4028.253529548645, 2, 6.9416068400005315, 419, 67425,                                             67425, 0.0, 2296.951416015625
58, -6392.555740594864, 2, 16.77129236499968, 1019, 68444,                                             68444, 0.0, 2157.892578125
59, -7429.042983651161, 2, 19.77163012300116, 1213, 69657,                                             69657, 0.0, 2269.5537109375
60, -4706.429696798325, 2, 8.323535981999157, 511, 70168,                                             70168, 0.0, 2052.224609375
61, -12554.356110334396, 3, 39.12114946600013, 2403, 72571,                                             72571, 0.0, 2153.18017578125
62, -4907.9793791770935, 3, 9.551645482999447, 570, 73141,                                             73141, 0.0, 2161.75830078125
63, -5975.694517731667, 2, 15.73941237300096, 943, 74084,                                             74084, 0.0, 1911.884033203125
64, -5819.320803642273, 2, 13.336405058998935, 814, 74898,                                             74898, 0.0, 2136.17041015625
65, -5536.9301500320435, 3, 10.554485532999024, 641, 75539,                                             75539, 0.0, 2058.2158203125
66, -4526.606390833855, 2, 8.14434541800074, 495, 76034,                                             76034, 0.0, 1718.3245849609375
