episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
200, -3378.347968816757, 2, 5.344327869999688, 312, 170843,                                             170843, 0.0, 2057.22705078125
201, -5185.824544668198, 2, 11.71596740098903, 675, 171518,                                             171518, 0.0, 1901.1170654296875
202, 2189.6343311667442, 1, 3.935713447004673, 223, 171741,                                             171741, 0.0, 2110.004150390625
203, -6660.807833433151, 2, 14.74358086900611, 864, 172605,                                             172605, 0.0, 2094.52294921875
204, -9378.999413371086, 2, 18.979389262996847, 1114, 173719,                                             173719, 0.0, 1775.053466796875
205, -5593.229373931885, 2, 10.756167554005515, 643, 174362,                                             174362, 0.0, 1759.8792724609375
206, -4817.902685642242, 2, 13.157457191002322, 781, 175143,                                             175143, 0.0, 1953.848876953125
207, -13967.534665942192, 2, 35.609755960002076, 2116, 177259,                                             177259, 0.0, 1878.40283203125
208, -4942.439546108246, 2, 11.558186088004732, 658, 177917,                                             177917, 0.0, 1997.31005859375
209, -3846.625020503998, 2, 6.316591009002877, 361, 178278,                                             178278, 0.0, 2197.369140625
210, -11411.601980805397, 2, 19.368299260997446, 1144, 179422,                                             179422, 0.0, 2105.672607421875
211, -4029.2587121129036, 2, 6.683254174000467, 389, 179811,                                             179811, 0.0, 2057.83447265625
212, -5268.212928533554, 2, 11.353521532000741, 659, 180470,                                             180470, 0.0, 1455.2698974609375
213, -5525.844012737274, 2, 7.722612250989187, 430, 180900,                                             180900, 0.0, 1582.5408935546875
214, -8889.252588748932, 2, 17.57045975299843, 1024, 181924,                                             181924, 0.0, 2034.1275634765625
215, -4910.191488027573, 2, 7.31870796700241, 424, 182348,                                             182348, 0.0, 1631.7464599609375
216, -5907.155736923218, 2, 11.729214884006069, 686, 183034,                                             183034, 0.0, 1763.859130859375
217, -2825.7482311427593, 1, 20.18003881399636, 1148, 184182,                                             184182, 0.0, 1700.7928466796875
218, -4119.309656739235, 2, 8.347889131997363, 467, 184649,                                             184649, 0.0, 1799.5374755859375
219, -5958.716593205929, 2, 12.55908512500173, 704, 185353,                                             185353, 0.0, 1466.22607421875
220, -11713.499253988266, 2, 23.95365105800738, 1404, 186757,                                             186757, 0.0, 1570.80810546875
221, -8413.6969987154, 2, 27.739975710006547, 1620, 188377,                                             188377, 0.0, 1651.867919921875
222, -8753.503979444504, 2, 17.96787490900897, 1051, 189428,                                             189428, 0.0, 1715.7674560546875
223, -2433.512578099966, 1, 22.758591763005825, 1322, 190750,                                             190750, 0.0, 1538.60546875
224, -14500.525932073593, 2, 21.961566058002063, 1278, 192028,                                             192028, 0.0, 1446.21533203125
225, -4824.826502561569, 2, 5.943344048995641, 340, 192368,                                             192368, 0.0, 1357.5701904296875
226, -4298.24355328083, 2, 11.534124141995562, 651, 193019,                                             193019, 0.0, 1896.64111328125
227, -4751.296341180801, 2, 11.128423368005315, 641, 193660,                                             193660, 0.0, 1467.662353515625
228, -5524.507520198822, 2, 11.35247698900639, 659, 194319,                                             194319, 0.0, 1525.5618896484375
229, -4089.6210433244705, 2, 7.922140962997219, 439, 194758,                                             194758, 0.0, 1486.069580078125
230, -4288.451109170914, 2, 7.124898378999205, 402, 195160,                                             195160, 0.0, 1468.5743408203125
231, -4397.245077610016, 2, 11.289469266004744, 658, 195818,                                             195818, 0.0, 1352.077880859375
232, -10053.498772621155, 2, 20.55399652000051, 1189, 197007,                                             197007, 0.0, 1547.922607421875
233, -6877.901095747948, 2, 19.378627070997027, 1131, 198138,                                             198138, 0.0, 1668.5262451171875
234, -10297.046991825104, 1, 32.802138918006676, 1885, 200023,                                             200023, 0.0, 1586.448486328125
235, -3724.4508969783783, 2, 5.313844447999145, 285, 200308,                                             200308, 0.0, 1249.073486328125
236, -6042.523828029633, 2, 11.553972587993485, 663, 200971,                                             200971, 0.0, 1548.4647216796875
